"rid", "binaryID"
30739,100000000000000000000101001101
30725,1000000000000000000000000000000
28527,1000000000000000000000000000100
30025,1000000000000000000001000000000
30276,1000000000000000000001010000000
30083,1000000000000000000001010000010
28662,1000000000000000000001010011000
28663,1000000000000000000001010011001
30364,10000000000000000000000000000000
30365,10000000000000000000000000000001
28528,10000000000000000000000000001000
30026,10000000000000000000010000000000
30308,10000000000000000000010000000001
30084,10000000000000000000010100000100
30803,10000000000000000000010100000101
30847,100000000000000000000000000000000
30848,100000000000000000000000000000010
28529,100000000000000000000000000010000
30027,100000000000000000000100000000000
30275,100000000000000000000100000000001
30317,100000000000000000000100000000010
30329,100000000000000000000100000000011
30085,100000000000000000000101000001000
30738,100000000000000000000101000001001
30268,100000000000000000000101000001010
30729,1000000000000000000000000000000000
30392,1000000000000000000000000000000100
28530,1000000000000000000000000000100000
30028,1000000000000000000001000000000000
30304,1000000000000000000001000000000001
30330,1000000000000000000001000000000100
30557,1000000000000000000001000000000101
30558,1000000000000000000001000000000110
30086,1000000000000000000001010000010000
30774,1000000000000000000001010000010001
30750,1000000000000000000001010000010010
30857,10000000000000000000000000000001000
28531,10000000000000000000000000001000000
30029,10000000000000000000010000000000000
30555,10000000000000000000010000000001000
30556,10000000000000000000010000000001010
30087,10000000000000000000010100000100000
30467,10000000000000000000010100000100001
30103,10000000000000000000010100000100010
30417,100000000000000000000000000000010000
28532,100000000000000000000000000010000000
30835,100000000000000000000000000010000001
30030,100000000000000000000100000000000000
30319,100000000000000000000100000000000001
30554,100000000000000000000100000000010000
30088,100000000000000000000101000001000000
30131,100000000000000000000101000001000010
30415,1000000000000000000000000000000100000
28533,1000000000000000000000000000100000000
30325,1000000000000000000000000000100000010
30031,1000000000000000000001000000000000000
30075,1000000000000000000001000000000000001
28494,1000000000000000000001010000010000000
30089,1000000000000000000001010000010000001
30414,10000000000000000000000000000001000000
28534,10000000000000000000000000001000000000
30828,10000000000000000000000000001000000001
30032,10000000000000000000010000000000000000
30553,10000000000000000000010000000000000001
28495,10000000000000000000010100000100000000
28496,10000000000000000000010100000100000001
28643,10000000000000000000010100000100000010
30428,100000000000000000000000000000010000000
28535,100000000000000000000000000010000000000
30755,100000000000000000000000000010000000010
30033,100000000000000000000100000000000000000
30550,100000000000000000000100000000000000001
30552,100000000000000000000100000000000000010
30107,100000000000000000000101000001000000000
30129,100000000000000000000101000001000000010
28644,100000000000000000000101000001000000100
30466,100000000000000000000101000001000000101
28536,1000000000000000000000000000100000000000
30837,1000000000000000000000000000100000000001
30849,1000000000000000000000000000100000000100
30034,1000000000000000000001000000000000000000
30040,1000000000000000000001000000000000000001
30551,1000000000000000000001000000000000000010
28645,1000000000000000000001010000010000001000
28674,1000000000000000000001010000010000001010
28537,10000000000000000000000000001000000000000
30836,10000000000000000000000000001000000000001
30756,10000000000000000000000000001000000000010
30393,10000000000000000000000000001000000001000
30035,10000000000000000000010000000000000000000
30634,10000000000000000000010000000000000000001
30041,10000000000000000000010000000000000000010
30261,10000000000000000000010000000000000000011
28646,10000000000000000000010100000100000010000
30773,10000000000000000000010100000100000010001
29771,100000000000000000000000000010000000000000
28877,100000000000000000000000000010000000000010
30850,100000000000000000000000000010000000000100
30732,100000000000000000000000000010000000010000
30036,100000000000000000000100000000000000000000
28725,100000000000000000000100000000000000000100
30042,100000000000000000000100000000000000000101
28647,100000000000000000000101000001000000100000
30772,100000000000000000000101000001000000100001
29677,100000000000000000000101000001000000100010
29772,1000000000000000000000000000100000000000000
30382,1000000000000000000000000000100000000001000
30858,1000000000000000000000000000100000000100000
30037,1000000000000000000001000000000000000000000
30043,1000000000000000000001000000000000000001010
30255,1000000000000000000001000000000000000001011
28648,1000000000000000000001010000010000001000000
29676,1000000000000000000001010000010000001000001
30771,1000000000000000000001010000010000001000010
28676,1000000000000000000001010000010000001000100
29773,10000000000000000000000000001000000000000000
30431,10000000000000000000000000001000000001000000
30038,10000000000000000000010000000000000000000000
30344,10000000000000000000010000000000000000000001
30044,10000000000000000000010000000000000000010100
30298,10000000000000000000010000000000000000010101
28649,10000000000000000000010100000100000010000000
28718,10000000000000000000010100000100000010000010
28664,10000000000000000000010100000100000010000100
28677,10000000000000000000010100000100000010001000
29774,100000000000000000000000000010000000000000000
30039,100000000000000000000100000000000000000000000
30045,100000000000000000000100000000000000000101000
30254,100000000000000000000100000000000000000101001
28650,100000000000000000000101000001000000100000000
28675,100000000000000000000101000001000000100000001
28655,100000000000000000000101000001000000100000100
30768,100000000000000000000101000001000000100000101
28672,100000000000000000000101000001000000100010000
29775,1000000000000000000000000000100000000000000000
30046,1000000000000000000001000000000000000001010000
30279,1000000000000000000001000000000000000001010001
30119,1000000000000000000001000000000000000001010010
30120,1000000000000000000001000000000000000001010011
28651,1000000000000000000001010000010000001000000000
30095,1000000000000000000001010000010000001000000001
30769,1000000000000000000001010000010000001000001010
30770,1000000000000000000001010000010000001000001011
29776,10000000000000000000000000001000000000000000000
29777,10000000000000000000000000001000000000000000001
30751,10000000000000000000010000000000000000010100000
32726,10000000000000000000010000000000000000010100001
30315,10000000000000000000010000000000000000010100010
30635,10000000000000000000010000000000000000010100011
30116,10000000000000000000010000000000000000010100100
28659,10000000000000000000010000000000000000010100110
28660,10000000000000000000010000000000000000010100111
28652,10000000000000000000010100000100000010000000000
29669,10000000000000000000010100000100000010000000010
30096,10000000000000000000010100000100000010000000011
29675,10000000000000000000010100000100000010000010110
30240,10000000000000000000010100000100000010000010111
30760,100000000000000000000000000010000000000000000000
29778,100000000000000000000000000010000000000000000010
30752,100000000000000000000100000000000000000101000000
28418,100000000000000000000100000000000000000101000010
28424,100000000000000000000100000000000000000101000011
30104,100000000000000000000100000000000000000101001000
30105,100000000000000000000100000000000000000101001001
28656,100000000000000000000100000000000000000101001100
28492,100000000000000000000100000000000000000101001110
28653,100000000000000000000101000001000000100000000000
30737,100000000000000000000101000001000000100000000100
28679,100000000000000000000101000001000000100000000110
30097,100000000000000000000101000001000000100000000111
30806,1000000000000000000000000000100000000000000000000
29779,1000000000000000000000000000100000000000000000100
30827,1000000000000000000000000000100000000000000000101
28419,1000000000000000000001000000000000000001010000100
30314,1000000000000000000001000000000000000001010000101
28425,1000000000000000000001000000000000000001010000110
28868,1000000000000000000001000000000000000001010000111
28658,1000000000000000000001000000000000000001010010000
28486,1000000000000000000001000000000000000001010011000
28485,1000000000000000000001000000000000000001010011100
28673,1000000000000000000001010000010000001000000000000
30090,1000000000000000000001010000010000001000000000001
30059,1000000000000000000001010000010000001000000001000
30060,1000000000000000000001010000010000001000000001001
28678,1000000000000000000001010000010000001000000001100
30098,1000000000000000000001010000010000001000000001110
30149,1000000000000000000001010000010000001000000001111
30805,10000000000000000000000000001000000000000000000000
29780,10000000000000000000000000001000000000000000001000
30826,10000000000000000000000000001000000000000000001010
28420,10000000000000000000010000000000000000010100001000
28426,10000000000000000000010000000000000000010100001100
30745,10000000000000000000010000000000000000010100001110
28654,10000000000000000000010000000000000000010100100000
30239,10000000000000000000010000000000000000010100110000
30230,10000000000000000000010100000100000010000000000000
30231,10000000000000000000010100000100000010000000000001
29670,10000000000000000000010100000100000010000000000010
30091,10000000000000000000010100000100000010000000000011
30051,10000000000000000000010100000100000010000000010000
30052,10000000000000000000010100000100000010000000010010
30099,10000000000000000000010100000100000010000000011100
30736,10000000000000000000010100000100000010000000011101
30150,10000000000000000000010100000100000010000000011110
30761,100000000000000000000000000010000000000000000000000
29781,100000000000000000000000000010000000000000000010000
30386,100000000000000000000000000010000000000000000010100
28421,100000000000000000000100000000000000000101000010000
30281,100000000000000000000100000000000000000101000010001
28427,100000000000000000000100000000000000000101000011000
30765,100000000000000000000100000000000000000101000011001
29672,100000000000000000000100000000000000000101001100000
30224,100000000000000000000101000001000000100000000000000
28715,100000000000000000000101000001000000100000000000100
29671,100000000000000000000101000001000000100000000000110
30092,100000000000000000000101000001000000100000000000111
30136,100000000000000000000101000001000000100000000111000
29662,100000000000000000000101000001000000100000000111100
30151,100000000000000000000101000001000000100000000111101
30406,1000000000000000000000000000100000000000000000000000
30560,1000000000000000000000000000100000000000000000000001
29782,1000000000000000000000000000100000000000000000100000
30824,1000000000000000000000000000100000000000000000100001
28422,1000000000000000000001000000000000000001010000100000
30277,1000000000000000000001000000000000000001010000100010
28428,1000000000000000000001000000000000000001010000110000
28723,1000000000000000000001000000000000000001010000110001
30127,1000000000000000000001000000000000000001010000110010
30762,1000000000000000000001000000000000000001010011000000
30093,1000000000000000000001010000010000001000000000001110
30232,1000000000000000000001010000010000001000000000001111
30137,1000000000000000000001010000010000001000000001110000
30562,10000000000000000000000000001000000000000000000000000
30561,10000000000000000000000000001000000000000000000000010
29783,10000000000000000000000000001000000000000000001000000
30409,10000000000000000000000000001000000000000000001000010
28423,10000000000000000000010000000000000000010100001000000
28429,10000000000000000000010000000000000000010100001100000
30764,10000000000000000000010000000000000000010100001100001
30257,10000000000000000000010000000000000000010100001100010
30259,10000000000000000000010000000000000000010100001100011
30094,10000000000000000000010100000100000010000000000011100
30225,10000000000000000000010100000100000010000000000011110
30138,10000000000000000000010100000100000010000000011100000
30139,10000000000000000000010100000100000010000000011100001
30798,100000000000000000000000000010000000000000000000000000
30408,100000000000000000000000000010000000000000000000000100
29784,100000000000000000000000000010000000000000000010000000
30411,100000000000000000000000000010000000000000000010000100
28430,100000000000000000000100000000000000000101000011000000
30115,100000000000000000000100000000000000000101000011000010
30266,100000000000000000000100000000000000000101000011000110
30733,100000000000000000000101000001000000100000000111000000
30842,100000000000000000000101000001000000100000000111000001
30140,100000000000000000000101000001000000100000000111000010
28883,1000000000000000000000000000100000000000000000000000000
30410,1000000000000000000000000000100000000000000000000001000
29785,1000000000000000000000000000100000000000000000100000000
30419,1000000000000000000000000000100000000000000000100001000
30062,1000000000000000000001000000000000000001010000110000000
30126,1000000000000000000001000000000000000001010000110000001
30734,1000000000000000000001010000010000001000000001110000000
30735,1000000000000000000001010000010000001000000001110000010
30141,1000000000000000000001010000010000001000000001110000100
28882,10000000000000000000000000001000000000000000000000000000
30430,10000000000000000000000000001000000000000000000000010000
30565,10000000000000000000000000001000000000000000000000010001
29786,10000000000000000000000000001000000000000000001000000000
30063,10000000000000000000010000000000000000010100001100000000
30123,10000000000000000000010000000000000000010100001100000001
30763,10000000000000000000010000000000000000010100001100000010
30142,10000000000000000000010100000100000010000000011100001000
29787,100000000000000000000000000010000000000000000010000000000
30823,100000000000000000000000000010000000000000000010000000001
30064,100000000000000000000100000000000000000101000011000000000
28721,100000000000000000000100000000000000000101000011000000010
30143,100000000000000000000101000001000000100000000111000010000
29788,1000000000000000000000000000100000000000000000100000000000
30822,1000000000000000000000000000100000000000000000100000000001
30759,1000000000000000000000000000100000000000000000100000000010
30065,1000000000000000000001000000000000000001010000110000000000
30766,1000000000000000000001000000000000000001010000110000000001
30144,1000000000000000000001010000010000001000000001110000100000
29789,10000000000000000000000000001000000000000000001000000000000
30559,10000000000000000000000000001000000000000000001000000000010
30855,10000000000000000000000000001000000000000000001000000000100
30066,10000000000000000000010000000000000000010100001100000000000
30101,10000000000000000000010000000000000000010100001100000000001
30058,10000000000000000000010100000100000010000000011100001000000
30145,10000000000000000000010100000100000010000000011100001000001
29790,100000000000000000000000000010000000000000000010000000000000
30856,100000000000000000000000000010000000000000000010000000000100
30387,100000000000000000000000000010000000000000000010000000001000
30067,100000000000000000000100000000000000000101000011000000000000
28665,100000000000000000000100000000000000000101000011000000000010
30102,100000000000000000000100000000000000000101000011000000000011
29659,100000000000000000000101000001000000100000000111000010000010
30146,100000000000000000000101000001000000100000000111000010000011
29791,1000000000000000000000000000100000000000000000100000000000000
30391,1000000000000000000000000000100000000000000000100000000001000
29678,1000000000000000000001000000000000000001010000110000000000000
30068,1000000000000000000001000000000000000001010000110000000000001
30109,1000000000000000000001000000000000000001010000110000000000100
30122,1000000000000000000001000000000000000001010000110000000000101
30118,1000000000000000000001000000000000000001010000110000000000110
29651,1000000000000000000001010000010000001000000001110000100000100
29652,1000000000000000000001010000010000001000000001110000100000101
29663,1000000000000000000001010000010000001000000001110000100000110
30147,1000000000000000000001010000010000001000000001110000100000111
29792,10000000000000000000000000001000000000000000001000000000000000
30825,10000000000000000000000000001000000000000000001000000000000001
28493,10000000000000000000010000000000000000010100001100000000000000
29667,10000000000000000000010000000000000000010100001100000000000010
30069,10000000000000000000010000000000000000010100001100000000000011
30108,10000000000000000000010000000000000000010100001100000000001000
30288,10000000000000000000010000000000000000010100001100000000001010
28680,10000000000000000000010100000100000010000000011100001000001100
30626,10000000000000000000010100000100000010000000011100001000001101
30148,10000000000000000000010100000100000010000000011100001000001110
30767,10000000000000000000010100000100000010000000011100001000001111
29793,100000000000000000000000000010000000000000000010000000000000000
30568,100000000000000000000000000010000000000000000010000000000000010
28681,100000000000000000000100000000000000000101000011000000000000100
28682,100000000000000000000100000000000000000101000011000000000000101
30070,100000000000000000000100000000000000000101000011000000000000110
30237,100000000000000000000100000000000000000101000011000000000000111
30121,100000000000000000000100000000000000000101000011000000000010000
29794,1000000000000000000000000000100000000000000000100000000000000000
30003,1000000000000000000000000000100000000000000000100000000000000001
28870,1000000000000000000000000000100000000000000000100000000000000100
30537,1000000000000000000000000000100000000000000000100000000000000101
30071,1000000000000000000001000000000000000001010000110000000000001100
30236,1000000000000000000001000000000000000001010000110000000000001110
29795,10000000000000000000000000001000000000000000001000000000000000000
30004,10000000000000000000000000001000000000000000001000000000000000010
30563,10000000000000000000000000001000000000000000001000000000000001000
30418,10000000000000000000000000001000000000000000001000000000000001010
30072,10000000000000000000010000000000000000010100001100000000000011000
28867,10000000000000000000010000000000000000010100001100000000000011100
29796,100000000000000000000000000010000000000000000010000000000000000000
30005,100000000000000000000000000010000000000000000010000000000000000100
30758,100000000000000000000000000010000000000000000010000000000000000101
30429,100000000000000000000000000010000000000000000010000000000000010000
30564,100000000000000000000000000010000000000000000010000000000000010001
30056,100000000000000000000100000000000000000101000011000000000000110000
30073,100000000000000000000100000000000000000101000011000000000000110001
30235,100000000000000000000100000000000000000101000011000000000000111000
29797,1000000000000000000000000000100000000000000000100000000000000000000
30851,1000000000000000000000000000100000000000000000100000000000000001000
30853,1000000000000000000000000000100000000000000000100000000000000001010
30566,1000000000000000000000000000100000000000000000100000000000000100010
30050,1000000000000000000001000000000000000001010000110000000000001100010
30074,1000000000000000000001000000000000000001010000110000000000001100011
30629,1000000000000000000001000000000000000001010000110000000000001110000
29798,10000000000000000000000000001000000000000000001000000000000000000000
30821,10000000000000000000000000001000000000000000001000000000000000000001
30006,10000000000000000000000000001000000000000000001000000000000000010000
30723,10000000000000000000000000001000000000000000001000000000000000010100
30567,10000000000000000000000000001000000000000000001000000000000001000100
28716,10000000000000000000010000000000000000010100001100000000000011100000
30670,10000000000000000000010000000000000000010100001100000000000011100001
29799,100000000000000000000000000010000000000000000010000000000000000000000
30819,100000000000000000000000000010000000000000000010000000000000000000001
28876,100000000000000000000000000010000000000000000010000000000000000000010
30007,100000000000000000000000000010000000000000000010000000000000000100000
30385,100000000000000000000000000010000000000000000010000000000000000100001
30345,100000000000000000000000000010000000000000000010000000000000000101000
30357,100000000000000000000000000010000000000000000010000000000000000101001
30440,100000000000000000000000000010000000000000000010000000000000010001000
29800,1000000000000000000000000000100000000000000000100000000000000000000000
30820,1000000000000000000000000000100000000000000000100000000000000000000001
30420,1000000000000000000000000000100000000000000000100000000000000000000010
30859,1000000000000000000000000000100000000000000000100000000000000000000100
30008,1000000000000000000000000000100000000000000000100000000000000001000000
30372,1000000000000000000000000000100000000000000000100000000000000001000001
30441,1000000000000000000000000000100000000000000000100000000000000100010000
29801,10000000000000000000000000001000000000000000001000000000000000000000000
30818,10000000000000000000000000001000000000000000001000000000000000000000001
30426,10000000000000000000000000001000000000000000001000000000000000000000010
30405,10000000000000000000000000001000000000000000001000000000000000000001000
30009,10000000000000000000000000001000000000000000001000000000000000010000000
30643,10000000000000000000000000001000000000000000001000000000000000010000001
30448,10000000000000000000000000001000000000000000001000000000000001000100000
29802,100000000000000000000000000010000000000000000010000000000000000000000000
30433,100000000000000000000000000010000000000000000010000000000000000000000010
30432,100000000000000000000000000010000000000000000010000000000000000000000100
30010,100000000000000000000000000010000000000000000010000000000000000100000000
30349,100000000000000000000000000010000000000000000010000000000000000100000001
28857,100000000000000000000000000010000000000000000010000000000000010001000000
29803,1000000000000000000000000000100000000000000000100000000000000000000000000
30722,1000000000000000000000000000100000000000000000100000000000000000000001000
30011,1000000000000000000000000000100000000000000000100000000000000001000000000
30642,1000000000000000000000000000100000000000000000100000000000000001000000001
30331,1000000000000000000000000000100000000000000000100000000000000001000000010
29804,10000000000000000000000000001000000000000000001000000000000000000000000000
30012,10000000000000000000000000001000000000000000001000000000000000010000000000
29805,100000000000000000000000000010000000000000000010000000000000000000000000000
30013,100000000000000000000000000010000000000000000010000000000000000100000000000
30636,100000000000000000000000000010000000000000000010000000000000000100000000001
29806,1000000000000000000000000000100000000000000000100000000000000000000000000000
30817,1000000000000000000000000000100000000000000000100000000000000000000000000001
30014,1000000000000000000000000000100000000000000000100000000000000001000000000000
30341,1000000000000000000000000000100000000000000000100000000000000001000000000010
28848,10000000000000000000000000001000000000000000001000000000000000000000000000000
29807,10000000000000000000000000001000000000000000001000000000000000000000000000001
30647,10000000000000000000000000001000000000000000001000000000000000000000000000010
30015,10000000000000000000000000001000000000000000001000000000000000010000000000000
28849,100000000000000000000000000010000000000000000010000000000000000000000000000000
29808,100000000000000000000000000010000000000000000010000000000000000000000000000010
28850,1000000000000000000000000000100000000000000000100000000000000000000000000000000
29809,1000000000000000000000000000100000000000000000100000000000000000000000000000100
30860,10000000000000000000000000001000000000000000001000000000000000000000000000000000
29810,10000000000000000000000000001000000000000000001000000000000000000000000000001000
30816,10000000000000000000000000001000000000000000001000000000000000000000000000001001
28851,100000000000000000000000000010000000000000000010000000000000000000000000000000000
29811,100000000000000000000000000010000000000000000010000000000000000000000000000010000
30721,100000000000000000000000000010000000000000000010000000000000000000000000000010010
28852,1000000000000000000000000000100000000000000000100000000000000000000000000000000000
30363,1000000000000000000000000000100000000000000000100000000000000000000000000000000001
29812,1000000000000000000000000000100000000000000000100000000000000000000000000000100000
28853,10000000000000000000000000001000000000000000001000000000000000000000000000000000000
30346,10000000000000000000000000001000000000000000001000000000000000000000000000000000001
30373,10000000000000000000000000001000000000000000001000000000000000000000000000000000010
30548,10000000000000000000000000001000000000000000001000000000000000000000000000000000011
29813,10000000000000000000000000001000000000000000001000000000000000000000000000001000000
30815,10000000000000000000000000001000000000000000001000000000000000000000000000001000001
28854,100000000000000000000000000010000000000000000010000000000000000000000000000000000000
30638,100000000000000000000000000010000000000000000010000000000000000000000000000000000010
30641,100000000000000000000000000010000000000000000010000000000000000000000000000000000011
29707,100000000000000000000000000010000000000000000010000000000000000000000000000000000110
30549,100000000000000000000000000010000000000000000010000000000000000000000000000000000111
29814,100000000000000000000000000010000000000000000010000000000000000000000000000010000000
30445,100000000000000000000000000010000000000000000010000000000000000000000000000010000010
30447,100000000000000000000000000010000000000000000010000000000000000000000000000010000011
30334,1000000000000000000000000000100000000000000000100000000000000000000000000000000000000
32727,1000000000000000000000000000100000000000000000100000000000000000000000000000000000001
30332,1000000000000000000000000000100000000000000000100000000000000000000000000000000000100
29815,1000000000000000000000000000100000000000000000100000000000000000000000000000100000000
30437,1000000000000000000000000000100000000000000000100000000000000000000000000000100000100
30438,1000000000000000000000000000100000000000000000100000000000000000000000000000100000101
30444,1000000000000000000000000000100000000000000000100000000000000000000000000000100000110
30450,1000000000000000000000000000100000000000000000100000000000000000000000000000100000111
30342,10000000000000000000000000001000000000000000001000000000000000000000000000000000000000
28855,10000000000000000000000000001000000000000000001000000000000000000000000000000000000010
30312,10000000000000000000000000001000000000000000001000000000000000000000000000000000000011
30639,10000000000000000000000000001000000000000000001000000000000000000000000000000000001000
29816,10000000000000000000000000001000000000000000001000000000000000000000000000001000000000
30814,10000000000000000000000000001000000000000000001000000000000000000000000000001000000001
30452,10000000000000000000000000001000000000000000001000000000000000000000000000001000001110
30454,10000000000000000000000000001000000000000000001000000000000000000000000000001000001111
30000,100000000000000000000000000010000000000000000010000000000000000000000000000000000000100
29706,100000000000000000000000000010000000000000000010000000000000000000000000000000000000110
30336,100000000000000000000000000010000000000000000010000000000000000000000000000000000010000
29817,100000000000000000000000000010000000000000000010000000000000000000000000000010000000000
30717,100000000000000000000000000010000000000000000010000000000000000000000000000010000000010
30718,100000000000000000000000000010000000000000000010000000000000000000000000000010000011100
30001,1000000000000000000000000000100000000000000000100000000000000000000000000000000000001000
30303,1000000000000000000000000000100000000000000000100000000000000000000000000000000000001100
29818,1000000000000000000000000000100000000000000000100000000000000000000000000000100000000000
30719,1000000000000000000000000000100000000000000000100000000000000000000000000000100000000100
28858,1000000000000000000000000000100000000000000000100000000000000000000000000000100000111000
30002,10000000000000000000000000001000000000000000001000000000000000000000000000000000000010000
30292,10000000000000000000000000001000000000000000001000000000000000000000000000000000000011000
29819,10000000000000000000000000001000000000000000001000000000000000000000000000001000000000000
30720,10000000000000000000000000001000000000000000001000000000000000000000000000001000000001000
30455,10000000000000000000000000001000000000000000001000000000000000000000000000001000001110000
30456,10000000000000000000000000001000000000000000001000000000000000000000000000001000001110001
29820,100000000000000000000000000010000000000000000010000000000000000000000000000010000000000000
28875,100000000000000000000000000010000000000000000010000000000000000000000000000010000000010000
29821,1000000000000000000000000000100000000000000000100000000000000000000000000000100000000000000
28874,1000000000000000000000000000100000000000000000100000000000000000000000000000100000000100000
29822,10000000000000000000000000001000000000000000001000000000000000000000000000001000000000000000
30713,10000000000000000000000000001000000000000000001000000000000000000000000000001000000001000000
29823,100000000000000000000000000010000000000000000010000000000000000000000000000010000000000000000
28872,100000000000000000000000000010000000000000000010000000000000000000000000000010000000010000000
30714,100000000000000000000000000010000000000000000010000000000000000000000000000010000000010000001
29824,1000000000000000000000000000100000000000000000100000000000000000000000000000100000000000000000
28873,1000000000000000000000000000100000000000000000100000000000000000000000000000100000000100000000
29825,10000000000000000000000000001000000000000000001000000000000000000000000000001000000000000000000
30715,10000000000000000000000000001000000000000000001000000000000000000000000000001000000001000000000
29826,100000000000000000000000000010000000000000000010000000000000000000000000000010000000000000000000
30716,100000000000000000000000000010000000000000000010000000000000000000000000000010000000010000000000
29827,1000000000000000000000000000100000000000000000100000000000000000000000000000100000000000000000000
30384,1000000000000000000000000000100000000000000000100000000000000000000000000000100000000100000000000
30390,1000000000000000000000000000100000000000000000100000000000000000000000000000100000000100000000001
29828,10000000000000000000000000001000000000000000001000000000000000000000000000001000000000000000000000
30369,10000000000000000000000000001000000000000000001000000000000000000000000000001000000001000000000000
30370,10000000000000000000000000001000000000000000001000000000000000000000000000001000000001000000000001
29829,100000000000000000000000000010000000000000000010000000000000000000000000000010000000000000000000000
29830,1000000000000000000000000000100000000000000000100000000000000000000000000000100000000000000000000000
29831,10000000000000000000000000001000000000000000001000000000000000000000000000001000000000000000000000000
29832,100000000000000000000000000010000000000000000010000000000000000000000000000010000000000000000000000000
29833,1000000000000000000000000000100000000000000000100000000000000000000000000000100000000000000000000000000
29834,10000000000000000000000000001000000000000000001000000000000000000000000000001000000000000000000000000000
29835,100000000000000000000000000010000000000000000010000000000000000000000000000010000000000000000000000000000
28703,1000000000000000000000000000100000000000000000100000000000000000000000000000100000000000000000000000000000
28704,10000000000000000000000000001000000000000000001000000000000000000000000000001000000000000000000000000000000
28705,100000000000000000000000000010000000000000000010000000000000000000000000000010000000000000000000000000000000
28706,1000000000000000000000000000100000000000000000100000000000000000000000000000100000000000000000000000000000000
28707,10000000000000000000000000001000000000000000001000000000000000000000000000001000000000000000000000000000000000
28708,100000000000000000000000000010000000000000000010000000000000000000000000000010000000000000000000000000000000000
30812,100000000000000000000000000010000000000000000010000000000000000000000000000010000000000000000000000000000000001
28709,1000000000000000000000000000100000000000000000100000000000000000000000000000100000000000000000000000000000000000
30813,1000000000000000000000000000100000000000000000100000000000000000000000000000100000000000000000000000000000000010
30152,10000000000000000000000000001000000000000000001000000000000000000000000000001000000000000000000000000000000000000
30712,10000000000000000000000000001000000000000000001000000000000000000000000000001000000000000000000000000000000000100
30153,100000000000000000000000000010000000000000000010000000000000000000000000000010000000000000000000000000000000000000
30710,100000000000000000000000000010000000000000000010000000000000000000000000000010000000000000000000000000000000001000
30154,1000000000000000000000000000100000000000000000100000000000000000000000000000100000000000000000000000000000000000000
30811,1000000000000000000000000000100000000000000000100000000000000000000000000000100000000000000000000000000000000000001
30711,1000000000000000000000000000100000000000000000100000000000000000000000000000100000000000000000000000000000000010000
30155,10000000000000000000000000001000000000000000001000000000000000000000000000001000000000000000000000000000000000000000
30810,10000000000000000000000000001000000000000000001000000000000000000000000000001000000000000000000000000000000000000001
30709,10000000000000000000000000001000000000000000001000000000000000000000000000001000000000000000000000000000000000000010
30451,10000000000000000000000000001000000000000000001000000000000000000000000000001000000000000000000000000000000000100000
30156,100000000000000000000000000010000000000000000010000000000000000000000000000010000000000000000000000000000000000000000
30809,100000000000000000000000000010000000000000000010000000000000000000000000000010000000000000000000000000000000000000001
30436,100000000000000000000000000010000000000000000010000000000000000000000000000010000000000000000000000000000000000000010
30708,100000000000000000000000000010000000000000000010000000000000000000000000000010000000000000000000000000000000000000100
28710,1000000000000000000000000000100000000000000000100000000000000000000000000000100000000000000000000000000000000000000000
28711,1000000000000000000000000000100000000000000000100000000000000000000000000000100000000000000000000000000000000000000001
30413,1000000000000000000000000000100000000000000000100000000000000000000000000000100000000000000000000000000000000000000010
